source,target,creator,status,created_time,confirmed_time
10072,10064,10072,3,2016-09-26 04:36:15.234654,2016-09-26 05:28:34.277789
10072,10061,10072,3,2016-09-26 04:36:15.234654,2016-09-26 06:21:46.104435
10051,10038,10038,3,2016-09-26 03:28:31.727067,2016-09-26 06:53:12.313959
10051,10078,10078,3,2016-09-26 04:28:31.085254,2016-09-26 06:53:15.210571
10081,10039,10081,3,2016-09-26 03:16:09.763532,2016-09-26 08:39:46.599146
10140,10029,10140,3,2016-09-26 04:01:11.052281,2016-10-20 01:55:26.514644
10053,10083,10078,3,2016-09-26 04:19:30.244694,2016-09-26 10:08:39.959777
10080,10083,10078,3,2016-09-26 04:19:30.244694,2016-09-28 02:19:52.027155
10083,10038,10038,3,2016-09-26 03:28:31.727067,2016-09-26 10:08:54.087263
10086,10056,10078,3,2016-09-26 04:19:30.244694,2016-09-27 10:41:33.776394
10080,10029,10078,3,2016-09-26 04:19:30.244694,2016-10-20 01:55:09.605491
10053,10056,10053,3,2016-09-26 03:24:53.594235,2016-09-26 10:09:26.153615
10056,10083,10078,3,2016-09-26 04:19:30.244694,2016-09-26 10:09:36.256452
10078,10130,10078,3,2016-09-26 04:28:31.085254,2016-09-28 08:22:07.401946
10033,10054,10033,3,2016-09-26 04:25:52.730024,2016-09-27 10:42:02.581649
10078,10112,10078,3,2016-09-26 04:28:31.085254,2016-09-26 10:12:06.065185
10117,10112,10117,3,2016-09-26 03:19:58.662906,2016-09-26 10:12:13.798029
10078,10131,10078,3,2016-09-26 04:28:31.085254,2016-09-26 10:14:28.283868
10078,10144,10078,3,2016-09-26 04:28:31.085254,2016-09-26 10:25:59.178998
10074,10078,10078,3,2016-09-26 04:28:31.085254,2016-09-26 10:40:59.850393
10085,10078,10078,3,2016-09-26 04:28:31.085254,2016-09-26 13:10:21.290543
10078,10091,10078,3,2016-09-26 04:28:31.085254,2016-09-27 01:05:34.853011
10091,10053,10053,3,2016-09-26 03:29:04.331422,2016-09-27 01:05:34.882354
10081,10043,10081,3,2016-09-26 03:16:09.763532,2016-09-27 10:21:27.110769
10049,10078,10078,3,2016-09-26 04:28:31.085254,2016-09-27 01:58:26.693417
10033,10045,10033,3,2016-09-26 04:25:19.248524,2016-09-27 04:01:40.448071
10078,10118,10078,3,2016-09-26 04:28:31.085254,2016-09-27 04:30:49.792108
10026,10078,10078,3,2016-09-26 04:28:31.085254,2016-09-27 04:35:31.904019
10078,10135,10078,3,2016-09-26 04:28:31.085254,2016-09-27 07:19:37.339979
10071,10113,10071,3,2016-09-26 03:07:14.952280,2016-09-27 07:30:33.148613
10087,10078,10078,3,2016-09-26 04:28:31.085254,2016-09-27 07:47:18.783040
10033,10050,10033,3,2016-09-26 04:11:59.409713,2016-09-27 07:59:17.546153
10078,10042,10078,3,2016-09-26 04:28:31.085254,2016-10-07 07:27:51.168190
10047,10078,10078,3,2016-09-26 04:28:31.085254,2016-09-27 09:18:42.828832
10049,10047,10078,3,2016-09-26 04:28:31.085254,2016-09-27 09:18:45.696416
10038,10086,10038,3,2016-09-26 03:28:31.727067,2016-09-27 10:41:10.081075
10072,10043,10072,3,2016-09-26 04:36:15.234654,2016-09-27 10:21:24.812352
10053,10086,10078,3,2016-09-26 04:19:30.244694,2016-09-27 10:41:20.755738
10080,10086,10078,3,2016-09-26 04:19:30.244694,2016-09-28 02:19:52.076823
10083,10086,10078,3,2016-09-26 04:19:30.244694,2016-09-27 10:41:30.966872
10088,10053,10053,3,2016-09-26 03:34:26.773850,2016-09-27 12:24:52.957709
10081,10073,10081,3,2016-09-26 03:16:09.763532,2016-09-27 11:18:46.645375
10069,10038,10038,3,2016-09-26 03:28:31.727067,2016-09-27 10:47:22.684442
10072,10073,10072,3,2016-09-26 04:36:15.234654,2016-09-27 11:18:49.458069
10158,10038,10038,3,2016-09-26 03:28:31.727067,2016-09-27 11:21:58.918759
10078,10156,10078,3,2016-09-26 04:28:31.085254,2016-09-27 11:22:21.506314
10078,10075,10078,3,2016-09-26 04:28:31.085254,2016-09-27 11:22:49.682368
10078,10117,10078,3,2016-09-26 04:28:31.085254,2016-09-27 11:23:57.397899
10114,10071,10071,3,2016-09-26 03:07:14.952280,2016-09-27 11:35:07.184530
10033,10052,10033,3,2016-09-26 04:07:31.125973,2016-09-27 11:49:04.826367
10033,10036,10033,3,2016-09-26 04:07:04.425590,2016-09-29 03:21:23.496120
10033,10044,10033,3,2016-09-26 04:07:04.425590,2016-10-13 10:03:40.471199
10054,10052,10033,3,2016-09-26 04:25:52.730024,2016-09-27 11:49:44.876686
10088,10078,10078,3,2016-09-26 04:28:31.085254,2016-09-27 12:26:07.995148
10142,10136,10136,3,2016-09-26 04:29:03.478690,2016-09-27 12:38:18.273673
10106,10078,10078,3,2016-09-26 04:28:31.085254,2016-09-27 12:56:55.917057
10078,10029,10078,3,2016-09-26 04:19:30.244694,2016-10-20 01:55:09.617934
10053,10080,10053,3,2016-09-26 03:32:05.628512,2016-09-28 00:45:02.806380
10080,10078,10078,3,2016-09-26 04:19:30.244694,2016-09-28 00:45:07.962354
10067,10071,10071,3,2016-09-26 03:07:14.952280,2016-09-28 00:53:12.722641
10072,10067,10072,3,2016-09-26 04:36:15.234654,2016-09-28 00:53:31.971691
10080,10053,10078,3,2016-09-26 04:19:30.244694,2016-09-28 02:18:57.379433
10055,10078,10078,3,2016-09-26 04:28:31.085254,2016-09-28 10:44:03.007702
10142,10139,10142,3,2016-09-26 04:23:42.508348,2016-09-29 01:10:39.996584
10036,10038,10038,3,2016-09-26 03:28:31.727067,2016-09-29 03:21:23.532762
10036,10078,10078,3,2016-09-26 04:28:31.085254,2016-09-29 03:24:55.990043
10052,10036,10033,3,2016-09-26 04:09:21.642325,2016-09-29 03:19:47.992963
10072,10092,10072,3,2016-09-26 04:36:15.234654,2016-09-29 03:24:56.253494
10072,10060,10072,3,2016-09-26 04:36:15.234654,2016-09-29 05:01:45.993844
10033,10079,10033,3,2016-09-26 04:12:26.406665,2016-09-29 10:05:27.061312
10078,10089,10078,3,2016-09-26 04:28:31.085254,2016-09-29 10:06:48.679792
10089,10053,10053,3,2016-09-26 03:29:04.331422,2016-09-29 12:54:57.131220
10078,10132,10078,3,2016-09-26 04:28:31.085254,2016-10-03 08:45:12.523073
10072,10071,10072,3,2016-09-26 04:36:15.234654,2016-10-06 05:35:05.305980
10041,10078,10078,3,2016-09-26 04:28:31.085254,2016-10-07 01:56:20.636725
10042,10038,10038,3,2016-09-26 03:28:31.727067,2016-10-07 07:27:16.121925
10072,10034,10072,3,2016-09-26 04:36:15.234654,2016-10-07 08:21:15.129076
10033,10034,10033,3,2016-09-26 04:07:04.425590,2016-10-07 08:21:16.115774
10081,10034,10081,3,2016-09-26 03:16:09.763532,2016-10-07 08:21:17.027649
10052,10044,10033,3,2016-09-26 04:09:31.202841,2016-10-13 10:03:40.458195
10078,10138,10078,3,2016-09-26 04:28:31.085254,2016-10-12 11:22:08.604666
10035,10038,10038,3,2016-09-26 03:28:31.727067,2016-10-13 02:56:55.825907
10029,10056,10078,3,2016-09-26 04:19:30.244694,2016-10-20 01:55:09.592980
10029,10083,10078,3,2016-09-26 04:19:30.244694,2016-10-20 01:55:26.502499
10052,10036,10082,3,2016-11-02 11:13:28.452115,2016-11-09 12:43:55.308330
10046,10026,10046,1,2016-09-26 04:57:54.996737,None
10078,10145,10078,3,2016-09-26 04:28:31.085254,2016-09-26 05:15:36.316209
10081,10061,10081,3,2016-09-26 03:16:09.763532,2016-09-26 06:21:46.116693
10099,10026,10099,1,2016-09-26 07:34:01.445790,None
10051,10073,10051,3,2016-10-20 02:20:43.112953,2016-10-20 06:02:58.511230
10099,10095,10099,3,2016-09-26 07:34:01.445790,2016-09-26 07:41:46.665159
10068,10071,10070,3,2016-09-26 07:53:44.002690,2016-10-20 10:49:38.719251
10070,10068,10070,3,2016-09-26 07:53:44.002690,2016-10-20 10:49:39.566472
10051,10076,10051,3,2016-10-20 02:20:43.112953,2016-10-20 12:56:11.365769
10072,10030,10072,3,2016-09-26 04:36:15.234654,2016-10-22 11:58:05.235895
10132,10156,10051,3,2016-10-20 02:20:43.112953,2016-10-20 13:16:38.657038
10133,10030,10133,3,2016-09-26 08:08:50.068355,2016-10-22 11:59:05.229113
10070,10026,10070,1,2016-09-26 07:53:44.002690,None
10112,10144,10112,3,2016-09-26 10:20:33.450438,2016-09-26 10:25:59.192916
10112,10145,10112,3,2016-09-26 10:20:33.450438,2016-09-26 10:28:38.776204
10057,10034,10030,3,2016-10-24 14:11:01.291032,2016-10-26 15:02:44.278341
10099,10153,10099,3,2016-09-26 07:34:01.445790,2016-09-26 08:35:17.599096
10043,10061,10061,3,2016-09-26 06:21:04.228801,2016-09-27 10:21:16.735591
10095,10153,10095,3,2016-09-26 08:11:18.518081,2016-09-26 08:35:21.655788
10039,10081,10039,3,2016-09-26 08:48:26.100681,2016-09-27 13:19:54.845771
10070,10043,10070,3,2016-09-26 07:53:44.002690,2016-09-27 10:21:23.681742
10061,10059,10061,3,2016-09-26 06:21:04.228801,2016-09-29 12:41:57.746867
10061,10039,10061,3,2016-09-26 06:21:04.228801,2016-09-26 08:39:37.277093
10072,10039,10072,3,2016-09-26 04:36:15.234654,2016-09-26 08:39:44.840412
10095,10099,10095,3,2016-09-26 08:09:29.043486,2016-09-26 08:39:49.727897
10070,10083,10070,3,2016-09-26 07:53:44.002690,2016-09-26 10:08:44.741848
10078,10083,10078,3,2016-09-26 04:19:30.244694,2016-09-26 10:08:49.014520
10099,10101,10099,3,2016-09-26 07:34:01.445790,2016-09-27 11:57:46.445826
10083,10052,10070,3,2016-09-26 07:53:44.002690,2016-09-27 11:49:48.409266
10053,10056,10078,-21,2016-09-26 04:19:30.244694,2016-09-26 10:09:49.406578
10112,10038,10038,3,2016-09-26 03:28:31.727067,2016-09-26 10:12:08.030226
10112,10038,10083,3,2016-09-26 01:49:09.799773,2016-09-26 10:12:09.409232
10119,10144,10119,3,2016-09-26 10:30:47.284078,2016-09-26 10:31:41.398198
10144,10105,10144,3,2016-09-26 10:30:57.440964,2016-09-27 11:27:08.472588
10091,10061,10061,3,2016-09-26 06:21:04.228801,2016-09-27 01:05:34.892557
10119,10145,10119,3,2016-09-26 10:30:47.284078,2016-09-26 10:34:47.069249
10144,10119,10144,3,2016-09-26 10:30:57.440964,2016-09-26 10:33:23.850977
10039,10059,10039,3,2016-09-26 08:48:26.100681,2016-09-29 12:41:36.948040
10144,10145,10144,3,2016-09-26 10:30:57.440964,2016-09-26 10:34:47.109541
10039,10072,10039,3,2016-09-26 08:48:26.100681,2016-09-26 13:04:11.626698
10112,10089,10112,3,2016-09-26 10:20:33.450438,2016-09-29 12:54:57.214625
10085,10061,10061,3,2016-09-26 06:21:04.228801,2016-09-26 13:10:31.170426
10112,10120,10112,3,2016-09-26 10:20:33.450438,2016-09-26 14:58:02.278033
10119,10120,10119,3,2016-09-26 10:30:47.284078,2016-09-26 14:58:05.039754
10068,10058,10070,3,2016-09-26 07:53:44.002690,2016-10-25 01:49:14.569694
10058,10106,10030,1,2016-10-24 14:11:01.291032,2016-11-09 11:42:23.791366
10070,10049,10070,3,2016-09-26 07:53:44.002690,2016-09-27 01:58:26.703240
10144,10113,10144,3,2016-09-26 10:30:57.440964,2016-09-27 07:31:00.081197
10144,10049,10144,3,2016-09-26 10:30:57.440964,2016-09-27 01:58:26.753284
10074,10037,10074,3,2016-09-26 10:44:10.826791,2016-09-27 04:10:45.715476
10074,10078,10074,3,2016-09-26 10:44:10.826791,2016-09-27 03:41:52.731686
10112,10118,10112,3,2016-09-26 10:20:33.450438,2016-09-27 04:30:53.531902
10144,10118,10144,3,2016-09-26 10:30:57.440964,2016-09-27 04:30:54.795742
10112,10135,10112,3,2016-09-26 10:20:33.450438,2016-09-27 07:19:37.356784
10144,10135,10144,3,2016-09-26 10:30:57.440964,2016-09-27 07:19:37.425232
10113,10049,10070,3,2016-09-26 07:53:44.002690,2016-09-27 07:30:37.887338
10095,10152,10095,3,2016-09-26 08:11:18.518081,2016-09-27 08:46:50.498578
10099,10152,10099,3,2016-09-26 07:34:01.445790,2016-09-27 08:46:52.516999
10152,10153,10099,3,2016-09-26 07:34:01.445790,2016-09-27 08:47:10.892151
10039,10054,10039,3,2016-09-26 08:48:26.100681,2016-09-27 10:42:05.576920
10099,10102,10099,3,2016-09-26 07:34:01.445790,2016-09-27 11:19:01.207577
10039,10061,10039,3,2016-09-26 08:48:26.100681,2016-09-27 12:18:59.080363
10112,10162,10112,3,2016-09-26 10:20:33.450438,2016-10-08 10:12:53.492236
10112,10136,10112,3,2016-09-26 10:20:33.450438,2016-10-08 10:38:09.763059
10083,10158,10070,3,2016-09-26 07:53:44.002690,2016-09-27 11:23:22.417588
10112,10105,10112,3,2016-09-26 10:20:33.450438,2016-09-27 11:26:56.510884
10061,10075,10061,3,2016-09-26 06:21:04.228801,2016-09-27 11:22:40.806764
10074,10158,10074,3,2016-09-26 10:44:10.826791,2016-09-27 11:23:22.403341
10144,10089,10144,3,2016-09-26 10:30:57.440964,2016-09-29 10:07:23.698662
10119,10105,10119,3,2016-09-26 10:30:47.284078,2016-09-27 11:27:00.040512
10039,10068,10039,3,2016-09-26 08:48:26.100681,2016-10-25 01:49:58.035295
10036,10074,10051,3,2016-10-20 02:20:43.112953,2016-10-26 15:01:18.425153
10133,10114,10133,3,2016-09-26 08:08:50.068355,2016-09-27 11:35:08.894594
10158,10052,10070,3,2016-09-26 07:53:44.002690,2016-09-27 11:49:13.452852
10101,10102,10099,3,2016-09-26 07:34:01.445790,2016-09-27 11:57:52.555190
10070,10092,10070,3,2016-09-26 07:53:44.002690,2016-09-29 03:24:57.641778
10081,10059,10030,3,2016-10-24 14:11:01.291032,2016-10-27 00:18:28.816321
10092,10071,10070,3,2016-09-26 07:53:44.002690,2016-10-06 05:35:09.586337
10039,10064,10039,3,2016-09-26 08:48:26.100681,2016-09-27 12:27:17.971177
10039,10058,10039,3,2016-09-26 08:48:26.100681,2016-09-27 12:26:13.934478
10068,10058,10030,3,2016-10-24 14:11:01.291032,2016-11-09 11:40:31.090436
10072,10142,10072,3,2016-09-26 04:36:15.234654,2016-09-27 12:37:58.944558
10112,10142,10112,3,2016-09-26 10:20:33.450438,2016-09-27 12:38:18.213732
10039,10081,10061,3,2016-09-26 06:21:04.228801,2016-09-27 13:19:51.903948
10061,10081,10061,3,2016-09-26 06:21:04.228801,2016-09-27 13:19:57.755819
10039,10122,10039,3,2016-09-26 08:48:26.100681,2016-09-27 13:21:11.345161
10112,10124,10112,3,2016-09-26 10:20:33.450438,2016-09-27 14:40:25.818936
10099,10150,10099,3,2016-09-26 07:34:01.445790,2016-09-27 14:59:39.331224
10112,10139,10112,3,2016-09-26 10:20:33.450438,2016-09-29 01:10:24.926594
10074,10036,10074,3,2016-09-26 10:44:10.826791,2016-09-29 03:19:50.110096
10039,10092,10039,3,2016-09-26 08:48:26.100681,2016-09-29 03:24:43.432081
10058,10092,10070,3,2016-09-26 07:53:44.002690,2016-09-29 03:24:48.623586
10039,10071,10039,3,2016-09-26 08:48:26.100681,2016-10-06 05:35:11.843575
10075,10076,10061,3,2016-09-26 06:21:04.228801,2016-09-29 05:36:55.150451
10076,10061,10061,3,2016-09-26 06:22:16.296333,2016-09-29 05:37:48.515727
10112,10127,10112,3,2016-09-26 10:20:33.450438,2016-09-29 10:35:14.053321
10061,10043,10030,3,2016-10-24 14:11:01.291032,2016-11-09 12:12:47.220693
10060,10059,10030,3,2016-10-24 14:11:01.291032,2016-10-26 08:01:25.109722
10059,10039,10061,3,2016-09-26 06:21:04.228801,2016-09-29 12:41:37.024542
10085,10059,10061,3,2016-09-26 06:21:04.228801,2016-09-29 12:42:02.022565
10112,10132,10112,3,2016-09-26 10:20:33.450438,2016-10-03 08:45:46.780507
10051,10158,10051,3,2016-10-20 02:20:43.112953,2016-10-26 09:50:00.527579
10071,10058,10070,3,2016-09-26 07:53:44.002690,2016-10-06 05:35:07.835612
10041,10074,10074,3,2016-09-26 10:44:10.826791,2016-10-07 01:56:49.291349
10075,10080,10083,3,2016-10-24 01:07:08.705715,2016-10-26 14:44:28.639461
10144,10138,10144,3,2016-09-26 10:30:57.440964,2016-10-12 11:22:08.589815
10074,10035,10074,3,2016-09-26 10:44:10.826791,2016-10-13 02:56:55.809518
10059,10034,10030,3,2016-10-24 14:11:01.291032,2016-10-26 15:04:56.326287
10133,10127,10030,3,2016-10-24 14:11:01.291032,2016-10-26 14:58:20.952122
10138,10036,10031,-2,2016-11-02 06:43:15.680792,2016-11-09 12:44:32.103468
10063,10068,10063,3,2016-09-26 13:07:47.753136,2016-10-25 01:49:58.019907
10074,10026,10074,1,2016-09-26 10:44:24.462000,None
10119,10062,10119,3,2016-10-24 10:38:59.414467,2016-10-25 12:53:58.694129
10072,10048,10072,3,2016-09-26 04:36:15.234654,2016-09-26 12:07:38.659384
10091,10085,10091,3,2016-09-26 01:57:31.198674,2016-09-26 13:10:22.111894
10081,10085,10081,3,2016-09-26 03:16:09.763532,2016-09-26 13:10:24.856619
10063,10085,10063,3,2016-09-26 13:07:47.753136,2016-09-26 13:10:26.894611
10039,10085,10039,3,2016-09-26 08:48:26.100681,2016-09-26 13:10:28.794848
10063,10039,10063,3,2016-09-26 13:07:47.753136,2016-09-26 13:13:54.652035
10085,10039,10085,3,2016-09-26 14:02:00.671304,2016-09-26 14:28:02.178524
10144,10120,10144,3,2016-09-26 10:30:57.440964,2016-09-26 14:58:22.630738
10153,10026,10153,1,2016-09-27 01:03:58.586507,None
10085,10091,10085,3,2016-09-26 14:02:00.671304,2016-09-27 01:05:34.869607
10074,10049,10074,3,2016-09-26 10:44:10.826791,2016-09-27 01:58:26.716095
10074,10045,10074,3,2016-09-26 10:44:10.826791,2016-09-27 04:01:38.955506
10085,10078,10085,3,2016-09-26 14:02:00.671304,2016-09-27 03:41:52.747875
10085,10118,10085,3,2016-09-26 14:02:00.671304,2016-09-27 04:30:52.185946
10074,10087,10074,3,2016-09-26 10:44:10.826791,2016-09-27 07:46:32.944942
10074,10050,10074,3,2016-09-26 10:44:10.826791,2016-09-27 07:59:06.224048
10074,10047,10074,3,2016-09-26 10:44:24.462000,2016-09-27 09:18:49.447634
10085,10047,10085,3,2016-09-26 14:02:00.671304,2016-09-27 09:18:50.831311
10074,10033,10074,3,2016-09-26 10:44:10.826791,2016-09-27 10:10:16.089360
10074,10038,10074,3,2016-09-26 10:44:10.826791,2016-09-27 10:24:08.819964
10085,10043,10085,3,2016-09-26 14:02:00.671304,2016-09-27 10:21:28.109661
10063,10043,10063,3,2016-09-26 13:07:47.753136,2016-09-27 10:21:18.707688
10074,10069,10074,3,2016-09-26 10:44:10.826791,2016-09-27 10:48:35.130317
10063,10059,10063,3,2016-09-26 13:07:47.753136,2016-09-29 12:41:58.579130
10063,10061,10063,3,2016-09-26 13:07:47.753136,2016-09-27 12:18:59.129036
10085,10063,10085,3,2016-09-26 14:02:00.671304,2016-09-27 11:20:37.597018
10085,10110,10085,3,2016-09-26 14:02:00.671304,2016-09-27 11:21:24.844732
10074,10051,10074,3,2016-09-26 10:44:10.826791,2016-09-27 11:23:52.409083
10074,10077,10074,3,2016-09-26 10:44:10.826791,2016-09-27 11:24:15.271541
10074,10052,10074,3,2016-09-26 10:44:10.826791,2016-09-27 11:49:47.639485
10074,10065,10074,3,2016-09-26 10:44:24.462000,2016-09-27 12:00:26.914327
10059,10063,10085,3,2016-09-26 14:02:00.671304,2016-09-29 12:41:54.016394
10061,10063,10085,3,2016-09-26 14:02:00.671304,2016-09-27 12:18:59.116997
10085,10061,10085,3,2016-09-26 14:02:00.671304,2016-09-27 12:18:59.159390
10085,10058,10085,3,2016-09-26 14:02:00.671304,2016-09-27 12:26:26.027220
10063,10058,10063,3,2016-09-26 13:07:47.753136,2016-09-27 12:26:17.299971
10085,10064,10085,3,2016-09-26 14:02:00.671304,2016-09-27 12:27:23.432540
10153,10120,10153,3,2016-09-27 01:03:58.586507,2016-09-28 10:45:23.032045
10063,10048,10063,3,2016-09-26 13:07:47.753136,2016-09-29 02:45:51.906935
10063,10092,10063,3,2016-09-26 13:07:47.753136,2016-09-29 03:24:52.213539
10153,10095,10153,3,2016-09-27 01:03:58.586507,2016-09-29 04:30:51.492916
10074,10076,10074,3,2016-09-26 10:44:10.826791,2016-09-29 05:36:55.134589
10059,10061,10085,3,2016-09-26 14:02:00.671304,2016-09-29 12:41:37.068317
10079,10074,10074,3,2016-09-26 10:44:10.826791,2016-09-29 11:16:50.231362
10085,10059,10085,3,2016-09-26 14:02:00.671304,2016-09-29 12:42:01.046382
10074,10042,10074,3,2016-09-26 10:44:10.826791,2016-10-07 07:27:51.151371
10085,10034,10085,3,2016-09-26 14:02:00.671304,2016-10-07 08:21:13.943413
10074,10044,10074,3,2016-09-26 10:44:10.826791,2016-10-13 10:03:40.442322
10074,10029,10074,3,2016-09-26 10:44:24.462000,2016-10-20 01:55:09.560980
10062,10068,10066,3,2016-11-02 05:07:46.761168,2016-11-09 13:43:02.854362
10051,10035,10051,3,2016-10-20 02:20:43.112953,2016-10-24 12:36:23.825802
10091,10165,10091,3,2016-09-27 01:08:32.475632,2016-09-27 01:12:52.503263
10091,10078,10091,3,2016-09-27 01:08:32.475632,2016-09-27 03:41:52.760994
10144,10078,10144,3,2016-09-26 10:30:57.440964,2016-09-27 03:41:52.773619
10091,10037,10091,3,2016-09-27 01:08:32.475632,2016-09-27 04:10:45.731359
10130,10089,10049,3,2016-09-27 03:43:09.740928,2016-09-29 12:54:57.256017
10135,10049,10049,3,2016-09-27 03:43:09.740928,2016-09-27 07:19:37.385051
10135,10112,10049,3,2016-09-27 03:43:09.740928,2016-09-27 07:19:37.412537
10113,10049,10049,3,2016-09-27 03:43:09.740928,2016-09-27 07:30:39.045600
10091,10087,10091,3,2016-09-27 01:08:32.475632,2016-09-27 07:48:11.013514
10153,10151,10153,3,2016-09-27 01:03:58.586507,2016-09-27 07:59:22.732094
10091,10104,10091,3,2016-09-27 01:08:32.475632,2016-09-27 08:40:53.166153
10144,10049,10049,3,2016-09-27 03:43:09.740928,2016-09-27 08:39:50.236672
10049,10047,10049,3,2016-09-27 03:43:09.740928,2016-09-27 09:18:46.915695
10091,10047,10091,3,2016-09-27 01:08:32.475632,2016-09-27 09:18:54.418646
10049,10145,10049,3,2016-09-27 03:43:09.740928,2016-09-27 11:17:43.278343
10145,10144,10049,3,2016-09-27 03:43:09.740928,2016-09-27 11:17:43.358974
10153,10102,10153,3,2016-09-27 01:03:58.586507,2016-09-27 11:19:10.277514
10091,10156,10091,3,2016-09-27 01:08:32.475632,2016-09-27 11:22:23.164941
10026,10165,10026,3,2016-09-27 02:46:35.371862,2016-09-27 11:24:53.416569
10051,10074,10049,3,2016-09-27 03:43:09.740928,2016-09-27 11:23:47.406971
10049,10105,10049,3,2016-09-27 03:43:09.740928,2016-09-27 11:26:45.971335
10153,10101,10153,3,2016-09-27 01:03:58.586507,2016-09-27 11:58:05.415749
10091,10053,10091,3,2016-09-27 01:08:32.475632,2016-09-27 11:53:09.765976
10091,10148,10091,3,2016-09-27 01:08:32.475632,2016-09-27 12:17:58.233699
10091,10061,10091,3,2016-09-27 01:08:32.475632,2016-09-27 12:18:59.176260
10091,10064,10091,3,2016-09-27 01:08:32.475632,2016-09-27 12:27:25.090092
10091,10124,10091,3,2016-09-27 01:08:32.475632,2016-09-27 14:40:24.406131
10153,10150,10153,3,2016-09-27 01:03:58.586507,2016-09-27 14:59:44.261905
10091,10036,10091,3,2016-09-27 01:08:32.475632,2016-09-29 03:19:53.358326
